Timestamp,Vibration_X,Vibration_Y,Vibration_Z,Magnitude,Aux1,Aux2,Aux3,Raw_Data1,Raw_Data2,Raw_Data3,Raw_Extra1,Raw_Extra2,Raw_Extra3
2025-11-05 14:51:33.835,1.0,3.0,4.0,5.0990195135927845,14,0,3,1,3,4,14,0,3
2025-11-05 14:51:33.954,0.0,3.0,4.0,5.0,15,0,3,0,3,4,15,0,3
2025-11-05 14:51:34.044,1.0,3.0,3.0,4.358898943540674,15,0,3,1,3,3,15,0,3
2025-11-05 14:51:34.169,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:34.343,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:34.374,1.0,3.0,5.0,5.916079783099616,15,0,3,1,3,5,15,0,3
2025-11-05 14:51:34.475,0.0,3.0,4.0,5.0,14,0,3,0,3,4,14,0,3
2025-11-05 14:51:34.584,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:34.734,1.0,3.0,4.0,5.0990195135927845,13,0,3,1,3,4,13,0,3
2025-11-05 14:51:34.766,0.0,3.0,3.0,4.242640687119285,13,0,3,0,3,3,13,0,3
2025-11-05 14:51:34.854,1.0,4.0,4.0,5.744562646538029,14,0,3,1,4,4,14,0,3
2025-11-05 14:51:34.974,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:35.127,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:35.184,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:35.244,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:35.367,1.0,3.0,3.0,4.358898943540674,13,0,3,1,3,3,13,0,3
2025-11-05 14:51:35.518,0.0,3.0,5.0,5.830951894845301,15,0,4,0,3,5,15,0,4
2025-11-05 14:51:35.574,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:35.665,1.0,3.0,5.0,5.916079783099616,15,0,3,1,3,5,15,0,3
2025-11-05 14:51:35.785,0.0,4.0,4.0,5.656854249492381,15,0,3,0,4,4,15,0,3
2025-11-05 14:51:35.951,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:35.997,1.0,3.0,4.0,5.0990195135927845,13,0,3,1,3,4,13,0,3
2025-11-05 14:51:36.054,1.0,3.0,3.0,4.358898943540674,17,0,3,1,3,3,17,0,3
2025-11-05 14:51:36.174,1.0,4.0,4.0,5.744562646538029,17,0,3,1,4,4,17,0,3
2025-11-05 14:51:36.347,0.0,3.0,5.0,5.830951894845301,17,0,4,0,3,5,17,0,4
2025-11-05 14:51:36.384,1.0,4.0,5.0,6.48074069840786,16,0,4,1,4,5,16,0,4
2025-11-05 14:51:36.474,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:36.596,0.0,4.0,4.0,5.656854249492381,15,0,3,0,4,4,15,0,3
2025-11-05 14:51:36.735,1.0,3.0,4.0,5.0990195135927845,13,0,3,1,3,4,13,0,3
2025-11-05 14:51:36.773,0.0,3.0,3.0,4.242640687119285,15,0,3,0,3,3,15,0,3
